Al0.8CoCrCuFeNi	8.000000	4.551206	0.115959	14.871545	1653.668690	-4.216409	AC	[23]	
Al0.8CoCrCuFeNi	8.000000	4.551206	0.115959	14.871545	1653.668690	-4.216409	AC	[9]	
Al0.8CoCrCuFeNi	8.000000	4.551206	0.115959	14.871545	1653.668690	-4.216409	AC	[10]	
AlCo0.5CrCu0.5FeNi	7.400000	5.230930	0.123758	14.534236	1643.026600	-8.456000	AC	[2]	
AlCo0.5CrCuFeNi	7.727273	5.000290	0.121915	14.697982	1617.080545	-5.361983	AC	[17]	
AlCoCr0.5Cu0.5FeNi	7.700000	5.327189	0.118615	14.534236	1601.826600	-8.820000	AC	[2]	
AlCoCr0.5CuFeNi	8.000000	5.091839	0.117175	14.697982	1579.626000	-5.864463	AC	[17]	
AlCoCrCu0.25FeNi	7.380952	5.202101	0.121366	14.336142	1668.519619	-10.195011	AC	[24]	
AlCoCrCu0.5Fe0.5Ni	7.500000	5.306575	0.126027	14.534236	1638.726600	-9.460000	AC	[2]	
AlCoCrCu0.5Fe0.5Ni	7.500000	5.306575	0.126027	14.534236	1638.726600	-9.460000	AC	[2]	
AlCoCrCu0.5FeNi	7.545455	5.088778	0.120541	14.697982	1654.387818	-8.370248	AC	[17]	
AlCoCrCu0.5FeNi	7.545455	5.088778	0.120541	14.697982	1654.387818	-8.370248	AC	[2]	
AlCoCrCu0.5FeNi1.5	7.750000	4.967211	0.119826	14.534968	1660.522167	-8.644444	AC	[2]	
AlCoCrCu0.5FeNi2	7.923077	4.861973	0.119218	14.233068	1665.712769	-8.738462	AC	[2]	
AlCoCrCu0.5FeNi2.5	8.071429	4.769922	0.118695	13.869965	1670.161857	-8.718367	AC	[2]	
AlCoCrCu0.5FeNi3	8.200000	4.688682	0.118239	13.483293	1674.017733	-8.625778	AC	[2]	
AlCoCrCu0.5Fe1.5Ni	7.583333	4.899891	0.115770	14.534968	1667.438833	-7.497222	AC	[2]	
AlCoCrCu0.5Fe2Ni	7.615385	4.734180	0.111575	14.233068	1678.482000	-6.783432	AC	[2]	
AlCoCrCuFe0.5Ni	7.818182	5.072233	0.124010	14.697982	1613.171455	-6.406612	AC	[17]	
AlCoCrCuFeNi0.5	7.636364	5.000290	0.119734	14.697982	1620.716909	-4.733884	AC	[17]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC	[9]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC	[10]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC	[14]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC	[25]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC	[1]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC	[17]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC	[4]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC	[4]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC	[26]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC+500C/5h	[26]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC+600C/5h	[26]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC+645C/5h	[26]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC+700C/5h	[26]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC+800C/5h	[26]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC+900C/5h	[26]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC+1000C/5h	[26]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC	[6]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC	[27]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC+1000C/2h	[27]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	SQ	[28]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC	[28]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC	[29]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC	[30]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC+960C/50h+FOR/950C(1000%)	[30]	
AlCoCrCuFeNi	7.833333	4.884140	0.119082	14.897512	1629.657167	-5.488889	AC	[31]	
AlCoCr1.5Cu0.5FeNi	7.416667	4.881215	0.122122	14.534968	1698.188833	-7.941667	AC	[2]	
AlCoCr2Cu0.5FeNi	7.307692	4.698428	0.123445	14.233068	1735.251231	-7.540828	AC	[2]	
AlCo1.5CrCu0.5FeNi	7.666667	4.967211	0.117792	14.534968	1663.855500	-8.194444	AC	[2]	
AlCo2CrCu0.5FeNi	7.769231	4.861973	0.115415	14.233068	1671.866615	-7.971598	AC	[2]	
AlCo3CrCu0.5FeNi	7.933333	4.688682	0.111507	13.483293	1684.684400	-7.473778	AC	[2]	
AlCo3.5CrCu0.5FeNi	8.000000	4.616425	0.109880	13.092609	1689.891625	-7.221875	AC	[2]	
Al1.3CoCrCuFeNi	7.603175	5.309695	0.123265	14.853042	1596.498397	-7.085916	AC	[9]	
Al1.4Co0.9Cr1.4Cu0.5Fe0.9Ni	7.114754	5.542454	0.128669	14.481692	1637.141344	-10.043429	AC	[11]	
Al1.5CoCrCu0.5FeNi	7.166667	5.772103	0.127574	14.534968	1594.299083	-10.694444	AC	[2]	
Al1.5CoCrCuFeNi	7.461538	5.555397	0.125770	14.785049	1576.093000	-7.976331	AC	[9]	
Al1.8CoCrCuFeNi	7.264706	5.879825	0.129171	14.644524	1547.735500	-9.096886	AC	[9]	
Al2CoCrCu0.5FeNi	6.846154	6.292607	0.133235	14.233068	1543.454769	-12.231953	AC	[2]	
Al2CoCrCuFeNi	7.142857	6.071981	0.131232	14.532579	1530.180857	-9.722449	AC	[9]	
Al2CoCrCuFeNi	7.142857	6.071981	0.131232	14.532579	1530.180857	-9.722449	AC	[14]	
Al2.3CoCrCuFeNi	6.972603	6.330712	0.134059	14.346192	1505.652452	-10.509289	AC	[9]	
Al2.5CoCrCuFeNi	6.866667	6.486494	0.135788	14.213343	1490.390333	-10.947556	AC	[9]	
Al2.8CoCrCuFeNi	6.717949	6.699079	0.138179	14.005847	1468.964667	-11.496384	AC	[9]	
Al3CoCrCuFeNi	6.625000	6.828584	0.139652	13.864045	1455.573625	-11.800000	AC	[9]	
AlCoCrCu0.5FeNiSi	7.000000	6.223038	0.117765	16.006343	1659.405077	-14.428402	AC	[32]	
AlCoCrCuFeNiSi	7.285714	5.997486	0.115846	16.179192	1637.849000	-11.681633	AC	[25]	
Al0.25CoCrCu0.75FeNiTi0.5	8.000000	5.381131	0.131959	15.548075	1765.462864	-7.414876	AC	[33]	
Al0.5CoCrCu0.5FeNiTi0.5	7.636364	5.655722	0.132599	15.745826	1746.176636	-11.041322	AC	[33]	
Al0.5CoCrCuFeNiTi0.2	8.122807	5.031151	0.126765	15.446105	1701.733596	-4.518313	AC	[15]	
Al0.5CoCrCuFeNiTi0.4	7.983051	5.341963	0.131098	15.762678	1709.912119	-6.762425	AC	[15]	
Al0.5CoCrCuFeNiTi0.6	7.852459	5.616872	0.135022	15.925094	1717.554344	-8.707337	AC	[15]	
Al0.5CoCrCuFeNiTi0.8	7.730159	5.862649	0.138595	15.996164	1724.711349	-10.395566	AC	[15]	
Al0.5CoCrCuFeNiTi	7.615385	6.084277	0.141867	16.006343	1731.427923	-11.862722	AC	[15]	
Al0.5CoCrCuFeNiTi1.2	7.507463	6.285549	0.144876	15.973577	1737.743507	-13.138784	AC	[15]	
Al0.5CoCrCuFeNiTi1.4	7.405797	6.469428	0.147654	15.909550	1743.692971	-14.249107	AC	[15]	
Al0.5CoCrCuFeNiTi1.6	7.309859	6.638278	0.150229	15.822348	1749.307254	-15.215235	AC	[15]	
Al0.5CoCrCuFeNiTi1.8	7.219178	6.794019	0.152623	15.717792	1754.613904	-16.055545	AC	[15]	
Al0.5CoCrCuFeNiTi2.0	7.133333	6.938234	0.154855	15.600201	1759.637533	-16.785778	AC	[15]	
Al0.75CoCrCu0.25FeNiTi0.5	7.272727	5.917585	0.133237	15.548075	1726.890409	-14.542149	AC	[33]	
AlCoCrCu0.25FeNiTi0.5	7.086957	6.064948	0.134079	15.545938	1692.387478	-15.686957	AC	[34]	
AlCoCrCu0.5FeNiTi0.5	7.250000	5.968598	0.134269	15.858036	1678.438833	-13.758333	AC	[34]	
AlCoCrCuFeNiTi	7.285714	6.306858	0.142571	16.179192	1674.420429	-14.277551	AC	[4]	
Al0.125CoCrCuFeNiTiMnV	7.430769	5.244748	0.148826	17.684333	1797.696662	-8.878201	AC	[5]	
Al0.25CoCrCuFeNiTiMnV	7.363636	5.327653	0.148351	17.894564	1784.600091	-9.600000	AC	[5]	
Al0.67CoCrCuFeNiTiMnV	7.152249	5.580663	0.146847	18.215459	1743.361754	-11.700690	AC	[5]	
AlCoCrCuFeNiTiV	7.000000	5.900434	0.140268	17.289433	1737.992875	-14.312500	AC	[12]	
AlCoCrCuFeNiTiV	7.000000	5.900434	0.140268	17.289433	1737.992875	-14.312500	SQ	[12]	
Al0.5CoCrCuFeNiV0.2	8.157895	3.944524	0.117892	15.446105	1710.154649	-2.880886	AC	[16]	
Al0.5CoCrCuFeNiV0.4	8.050847	3.886895	0.118883	15.762678	1726.183305	-3.705832	AC	[16]	
Al0.5CoCrCuFeNiV0.6	7.950820	3.832261	0.119801	15.925094	1741.160902	-4.418167	AC	[16]	
Al0.5CoCrCuFeNiV0.8	7.857143	3.780381	0.120655	15.996164	1755.187540	-5.034014	AC	[16]	
Al0.5CoCrCuFeNiV	7.769231	3.731037	0.121451	16.006343	1768.351000	-5.566864	AC	[16]	
Al0.5CoCrCuFeNiV1.2	7.686567	3.684036	0.122194	15.973577	1780.728582	-6.028069	AC	[16]	
Al0.5CoCrCuFeNiV1.4	7.608696	3.639205	0.122890	15.909550	1792.388623	-6.427221	AC	[16]	
Al0.5CoCrCuFeNiV1.6	7.535211	3.596386	0.123544	15.822348	1803.391761	-6.772466	AC	[16]	
